PDB ID,Chain ID,Macromolecule Name,Source,PFAM Acc [Res Range],Pfam ID,Pfam Description
"3J6G","G","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","H","Tubulin beta chain","Sus scrofa","","",""
"3J6G","I","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","J","Tubulin beta chain","Sus scrofa","","",""
"3J6G","K","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","L","Tubulin beta chain","Sus scrofa","","",""
"3J6G","M","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","N","Tubulin beta chain","Sus scrofa","","",""
"3J6G","O","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","P","Tubulin beta chain","Sus scrofa","","",""
"3J6G","Q","Tubulin alpha-1A chain","Sus scrofa","","",""
"3J6G","R","Tubulin beta chain","Sus scrofa","","",""
"3J6P","A","Tubulin alpha-1A chain","Sus scrofa","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"3J6P","B","Tubulin beta chain","Sus scrofa","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"3J6P","D","Dynein heavy chain, cytoplasmic","Dictyostelium discoideum","PF12777 [3382-3482]","MT","Microtubule-binding stalk of dynein motor"
"3J7Z","0","50S ribosomal protein L32","Escherichia coli","PF01783 [1-56]","Ribosomal_L32p","Ribosomal L32p protein family"
"3J7Z","1","50S ribosomal protein L33","Escherichia coli","PF00471 [6-52]","Ribosomal_L33","Ribosomal protein L33"
"3J7Z","2","50S ribosomal protein L34","Escherichia coli","PF00468 [1-44]","Ribosomal_L34","Ribosomal protein L34"
"3J7Z","3","50S ribosomal protein L35","Escherichia coli","PF01632 [1-59]","Ribosomal_L35p","Ribosomal protein L35"
"3J7Z","4","50S ribosomal protein L36","Escherichia coli","PF00444 [1-38]","Ribosomal_L36","Ribosomal protein L36"
"3J7Z","5","50S ribosomal protein L10","Escherichia coli","PF00466 [5-101]","Ribosomal_L10","Ribosomal protein L10"
"3J7Z","6","50S ribosomal protein L7/L12","Escherichia coli","PF16320 [3-30]","Ribosomal_L12_N","Ribosomal protein L7/L12 dimerisation domain"
"3J7Z","7","P-tRNA CCA-end","Escherichia coli","","",""
"3J7Z","A","23S rRNA","Escherichia coli","PF08253 [78-84]","Leader_Erm","Erm Leader peptide"
"3J7Z","B","5S rRNA","Escherichia coli","","",""
"3J7Z","C","50S ribosomal protein L2","Escherichia coli","PF03947 [124-248], PF00181 [41-116]","Ribosomal_L2_C, Ribosomal_L2","Ribosomal Proteins L2, C-terminal domain, Ribosomal Proteins L2, RNA binding domain"
"3J7Z","D","50S ribosomal protein L3","Escherichia coli","PF00297 [27-182]","Ribosomal_L3","Ribosomal protein L3"
"3J7Z","E","50S ribosomal protein L4","Escherichia coli","PF00573 [13-198]","Ribosomal_L4","Ribosomal protein L4/L1 family"
"3J7Z","F","50S ribosomal protein L5","Escherichia coli","PF00673 [83-176], PF00281 [23-79]","Ribosomal_L5_C, Ribosomal_L5","ribosomal L5P family C-terminus, Ribosomal protein L5"
"3J7Z","G","50S ribosomal protein L6","Escherichia coli","PF00347 [89-163], PF00347 [10-81]","Ribosomal_L6, Ribosomal_L6","Ribosomal protein L6, Ribosomal protein L6"
"3J7Z","H","50S ribosomal protein L9","Escherichia coli","PF01281 [1-45]","Ribosomal_L9_N","Ribosomal protein L9, N-terminal domain"
"3J7Z","I","50S ribosomal protein L11","Escherichia coli","PF03946 [8-66], PF00298 [71-139]","Ribosomal_L11_N, Ribosomal_L11","Ribosomal protein L11, N-terminal domain, Ribosomal protein L11, RNA binding domain"
"3J7Z","J","50S ribosomal protein L13","Escherichia coli","PF00572 [15-138]","Ribosomal_L13","Ribosomal protein L13"
"3J7Z","K","50S ribosomal protein L14","Escherichia coli","PF00238 [1-122]","Ribosomal_L14","Ribosomal protein L14p/L23e"
"3J7Z","L","50S ribosomal protein L15","Escherichia coli","PF00828 [28-143]","Ribosomal_L27A","Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A"
"3J7Z","M","50S ribosomal protein L16","Escherichia coli","PF00252 [4-131]","Ribosomal_L16","Ribosomal protein L16p/L10e"
"3J7Z","N","50S ribosomal protein L17","Escherichia coli","PF01196 [20-116]","Ribosomal_L17","Ribosomal protein L17"
"3J7Z","O","50S ribosomal protein L18","Escherichia coli","PF00861 [2-117]","Ribosomal_L18p","Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast"
"3J7Z","P","50S ribosomal protein L19","Escherichia coli","PF01245 [2-112]","Ribosomal_L19","Ribosomal protein L19"
"3J7Z","Q","50S ribosomal protein L20","Escherichia coli","PF00453 [2-108]","Ribosomal_L20","Ribosomal protein L20"
"3J7Z","R","50S ribosomal protein L21","Escherichia coli","PF00829 [1-101]","Ribosomal_L21p","Ribosomal prokaryotic L21 protein"
"3J7Z","S","50S ribosomal protein L22","Escherichia coli","PF00237 [5-107]","Ribosomal_L22","Ribosomal protein L22p/L17e"
"3J7Z","T","50S ribosomal protein L23","Escherichia coli","PF00276 [9-93]","Ribosomal_L23","Ribosomal protein L23"
"3J7Z","U","50S ribosomal protein L24","Escherichia coli","PF17136 [38-102], PF00467 [7-36]","ribosomal_L24, KOW","Ribosomal proteins 50S L24/mitochondrial 39S L24, KOW motif"
"3J7Z","V","50S ribosomal protein L25","Escherichia coli","PF01386 [4-91]","Ribosomal_L25p","Ribosomal L25p family"
"3J7Z","W","50S ribosomal protein L27","Escherichia coli","PF01016 [6-81]","Ribosomal_L27","Ribosomal L27 protein"
"3J7Z","X","50S ribosomal protein L28","Escherichia coli","PF00830 [2-61]","Ribosomal_L28","Ribosomal L28 family"
"3J7Z","Y","50S ribosomal protein L29","Escherichia coli","PF00831 [4-60]","Ribosomal_L29","Ribosomal L29 protein"
"3J7Z","Z","50S ribosomal protein L30","Escherichia coli","PF00327 [4-53]","Ribosomal_L30","Ribosomal protein L30p/L7e"
"3J7Z","a","ErmCL nascent chain","Staphylococcus aureus","PF08253 [78-84]","Leader_Erm","Erm Leader peptide"
"3JAY","A","Structural protein VP3","Cypovirus 1","","",""
"3JAY","B","Capsid protein VP1","Cypovirus 1","","",""
"3JAY","C","Capsid protein VP1","Cypovirus 1","","",""
"3JAY","D","Viral structural protein 5","Cypovirus 1","","",""
"3JAY","E","Viral structural protein 5","Cypovirus 1","","",""
"3JB1","A","Structural protein VP3","Cypovirus 1","","",""
"3JB1","B","Capsid protein VP1","Cypovirus 1","","",""
"3JB1","C","Capsid protein VP1","Cypovirus 1","","",""
"3JB1","D","Viral structural protein 5","Cypovirus 1","","",""
"3JB1","E","Viral structural protein 5","Cypovirus 1","","",""
"3JB2","A","Structural protein VP3","Cypovirus 1","","",""
"3JB2","B","Capsid protein VP1","Cypovirus 1","","",""
"3JB2","C","Capsid protein VP1","Cypovirus 1","","",""
"3JB2","D","Viral structural protein 5","Cypovirus 1","","",""
"3JB2","E","Viral structural protein 5","Cypovirus 1","","",""
"3JB3","A","Structural protein VP3","Cypovirus 1","","",""
"3JB3","B","Capsid protein VP1","Cypovirus 1","","",""
"3JB3","C","Capsid protein VP1","Cypovirus 1","","",""
"3JB3","D","Viral structural protein 5","Cypovirus 1","","",""
"3JB3","E","Viral structural protein 5","Cypovirus 1","","",""
"3JQ7","A","Pteridine reductase 1","Trypanosoma brucei","PF13561 [10-264]","adh_short_C2","Enoyl-(Acyl carrier protein) reductase"
"3JQ7","B","Pteridine reductase 1","Trypanosoma brucei","PF13561 [10-264]","adh_short_C2","Enoyl-(Acyl carrier protein) reductase"
"3JQ7","C","Pteridine reductase 1","Trypanosoma brucei","","",""
"3JQ7","D","Pteridine reductase 1","Trypanosoma brucei","","",""
"3JQA","A","Pteridine reductase 1","Trypanosoma brucei","PF13561 [10-264]","adh_short_C2","Enoyl-(Acyl carrier protein) reductase"
"3JQA","B","Pteridine reductase 1","Trypanosoma brucei","PF13561 [10-264]","adh_short_C2","Enoyl-(Acyl carrier protein) reductase"
"3JQA","C","Pteridine reductase 1","Trypanosoma brucei","","",""
"3JQA","D","Pteridine reductase 1","Trypanosoma brucei","PF13561 [10-264]","adh_short_C2","Enoyl-(Acyl carrier protein) reductase"
"3JQZ","A","Serum albumin","Homo sapiens","PF00273 [7-178], PF00273 [390-568], PF00273 [199-370]","Serum_albumin, Serum_albumin, Serum_albumin","Serum albumin family, Serum albumin family, Serum albumin family"
"3JQZ","B","Serum albumin","Homo sapiens","","",""
"3JT3","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT3","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT4","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT4","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT5","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT5","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT6","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT6","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT7","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT7","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT8","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT8","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JT9","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JT9","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JTA","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JTA","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JUS","A","Lanosterol 14-alpha demethylase","Homo sapiens","PF00067 [65-492]","p450","Cytochrome P450"
"3JUS","B","Lanosterol 14-alpha demethylase","Homo sapiens","","",""
"3JVY","A","Gag-Pol polyprotein","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"3JVY","B","Gag-Pol polyprotein","Human immunodeficiency virus 1","","",""
"3JW2","A","Gag-Pol polyprotein","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"3JW2","B","Gag-Pol polyprotein","Human immunodeficiency virus 1","","",""
"3JW3","A","Dihydrofolate reductase","Bacillus anthracis","PF00186 [3-160]","DHFR_1","Dihydrofolate reductase"
"3JW3","B","Dihydrofolate reductase","Bacillus anthracis","","",""
"3JW5","A","Dihydrofolate reductase","Bacillus anthracis","PF00186 [3-160]","DHFR_1","Dihydrofolate reductase"
"3JW5","B","Dihydrofolate reductase","Bacillus anthracis","","",""
"3JWQ","A","cGMP-specific 3',5'-cyclic phosphodiesterase catalytic domain, Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha chimera","Homo sapiens","PF00233 [612-846]","PDEase_I","3'5'-cyclic nucleotide phosphodiesterase"
"3JWQ","B","cGMP-specific 3',5'-cyclic phosphodiesterase catalytic domain, Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha chimera","Homo sapiens","","",""
"3JWQ","C","cGMP-specific 3',5'-cyclic phosphodiesterase catalytic domain, Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha chimera","Homo sapiens","","",""
"3JWQ","D","cGMP-specific 3',5'-cyclic phosphodiesterase catalytic domain, Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha chimera","Homo sapiens","","",""
"3JWS","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWS","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JWT","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWT","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JWU","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWU","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JWV","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWV","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JWW","A","Nitric oxide synthase, endothelial","Bos taurus","PF02898 [122-482]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWW","B","Nitric oxide synthase, endothelial","Bos taurus","","",""
"3JWX","A","Nitric oxide synthase, endothelial","Bos taurus","PF02898 [122-482]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWX","B","Nitric oxide synthase, endothelial","Bos taurus","","",""
"3JWY","A","Nitric oxide synthase, endothelial","Bos taurus","PF02898 [122-482]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWY","B","Nitric oxide synthase, endothelial","Bos taurus","","",""
"3JWZ","A","Nitric oxide synthase, endothelial","Bos taurus","PF02898 [122-482]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JWZ","B","Nitric oxide synthase, endothelial","Bos taurus","","",""
"3JX0","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX0","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX1","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX1","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX2","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX2","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX3","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX3","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX4","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX4","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX5","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX5","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JX6","A","Nitric oxide synthase, brain","Rattus norvegicus","PF02898 [351-712]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"3JX6","B","Nitric oxide synthase, brain","Rattus norvegicus","","",""
"3JYR","A","Maltose-binding periplasmic protein","Salmonella enterica","PF13416 [24-317]","SBP_bac_8","Bacterial extracellular solute-binding protein"
"3JZ0","A","Lincosamide nucleotidyltransferase","Enterococcus faecium","","",""
"3JZ0","B","Lincosamide nucleotidyltransferase","Enterococcus faecium","","",""
"3JZJ","A","Acarbose/maltose binding protein GacH","Streptomyces glaucescens","PF13416 [39-344]","SBP_bac_8","Bacterial extracellular solute-binding protein"
"3K13","A","5-methyltetrahydrofolate-homocysteine methyltransferase","Bacteroides thetaiotaomicron","PF00809 [357-595]","Pterin_bind","Pterin binding enzyme"
"3K13","B","5-methyltetrahydrofolate-homocysteine methyltransferase","Bacteroides thetaiotaomicron","","",""
"3K13","C","5-methyltetrahydrofolate-homocysteine methyltransferase","Bacteroides thetaiotaomicron","","",""
"3K2H","A","Dihydrofolate reductase/thymidylate synthase","Babesia bovis","PF00303 [230-510], PF00186 [11-186]","Thymidylat_synt, DHFR_1","Thymidylate synthase, Dihydrofolate reductase"
"3K2H","B","Dihydrofolate reductase/thymidylate synthase","Babesia bovis","","",""
"3K39","A","Neuraminidase","Influenza B virus","PF00064 [78-466]","Neur","Neuraminidase"
"3K39","B","Neuraminidase","Influenza B virus","","",""
"3K39","C","Neuraminidase","Influenza B virus","","",""
"3K39","D","Neuraminidase","Influenza B virus","","",""
"3K39","E","Neuraminidase","Influenza B virus","","",""
"3K39","F","Neuraminidase","Influenza B virus","","",""
"3K39","G","Neuraminidase","Influenza B virus","","",""
"3K39","H","Neuraminidase","Influenza B virus","","",""
"3K39","I","Neuraminidase","Influenza B virus","","",""
"3K39","J","Neuraminidase","Influenza B virus","","",""
"3K39","K","Neuraminidase","Influenza B virus","","",""
"3K39","L","Neuraminidase","Influenza B virus","","",""
"3K39","M","Neuraminidase","Influenza B virus","","",""
"3K39","N","Neuraminidase","Influenza B virus","","",""
"3K39","O","Neuraminidase","Influenza B virus","","",""
"3K39","P","Neuraminidase","Influenza B virus","","",""
"3K4V","A","HIV-1 Protease","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"3K4V","B","HIV-1 Protease","Human immunodeficiency virus 1","","",""
"3K4V","C","HIV-1 Protease","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"3K4V","D","HIV-1 Protease","Human immunodeficiency virus 1","","",""
"3K54","A","Tyrosine-protein kinase BTK","Homo sapiens","PF07714 [402-650]","Pkinase_Tyr","Protein tyrosine kinase"
"3K5V","A","Tyrosine-protein kinase ABL1","Mus musculus","PF07714 [261-511]","Pkinase_Tyr","Protein tyrosine kinase"
"3K5V","B","Tyrosine-protein kinase ABL1","Mus musculus","","",""
"3K8M","A","Alpha-amylase, susG","Bacteroides thetaiotaomicron","PF00128 [80-194], PF00128 [343-542]","Alpha-amylase, Alpha-amylase","Alpha amylase, catalytic domain, Alpha amylase, catalytic domain"
"3K8M","B","Alpha-amylase, susG","Bacteroides thetaiotaomicron","","",""
"3K9F","A","DNA topoisomerase 4 subunit A","Streptococcus pneumoniae","PF00521 [28-467]","DNA_topoisoIV","DNA gyrase/topoisomerase IV, subunit A"
"3K9F","B","DNA topoisomerase 4 subunit A","Streptococcus pneumoniae","","",""
"3K9F","C","DNA topoisomerase 4 subunit B","Streptococcus pneumoniae","PF01751 [428-538], PF00986 [573-634]","Toprim, DNA_gyraseB_C","Toprim domain, DNA gyrase B subunit, carboxyl terminus"
"3K9F","D","DNA topoisomerase 4 subunit B","Streptococcus pneumoniae","","",""
"3K9F","E","DNA (5'-D(*AP*CP*CP*AP*AP*GP*GP*T*CP*AP*TP*GP*AP*AP*T)-3')","","","",""
"3K9F","F","DNA (5'-D(P*AP*GP*TP*CP*AP*TP*TP*CP*AP*TP*GP*AP*CP*CP*TP*TP*GP*GP*T)-3')","","","",""
"3K9F","G","DNA (5'-D(*CP*TP*GP*TP*TP*TP*TP*A*CP*GP*TP*GP*CP*AP*T)-3')","","","",""
"3K9F","H","DNA (5'-D(P*GP*AP*CP*TP*AP*TP*GP*CP*AP*CP*GP*TP*AP*AP*AP*AP*CP*AP*G)-3')","","","",""
"3K9W","A","Phosphopantetheine adenylyltransferase","Burkholderia pseudomallei","PF01467 [5-133]","CTP_transf_like","Cytidylyltransferase-like"
"3KCX","A","Hypoxia-inducible factor 1-alpha inhibitor","Homo sapiens","PF13621 [53-298]","Cupin_8","Cupin-like domain"
"3KD5","E","DNA polymerase","Escherichia virus RB69","PF03104 [21-293], PF00136 [368-770]","DNA_pol_B_exo1, DNA_pol_B","DNA polymerase family B, exonuclease domain, DNA polymerase family B"
"3KD5","P","DNA (5'-D(*GP*CP*GP*GP*CP*TP*GP*TP*CP*AP*TP*AP*AP*(4DG))-3')","","","",""
"3KD5","T","DNA (5'-D(*CP*GP*TP*CP*TP*TP*AP*TP*GP*AP*CP*AP*GP*CP*CP*GP*CP*G)-3')","","","",""
"3KDM","A","Immunoglobulin light chain","Homo sapiens","PF07686 [6-110], PF07654 [119-205]","V-set, C1-set","Immunoglobulin V-set domain, Immunoglobulin C1-set domain"
